ParentSKU;	SKU;	ColorName;	InternetName;	InternetTxt;	Q1;	Q2;	Q3;	Q4;	Q5;	Q6;	P1;	P2;	P3;	P4;	P5;	P6;	GrossNett;	ImprintType_IL1_T1;	ImprintDescription_IL1_T1;	ImprintImage_IL1_T1;	PriceClass_IL1_T1;	PriceClass_IL1_CN;	SetupFee_IL1_T1;	SetupFee_IL1_T1_NextColor;	SetupFeeStructure_IL1_T1;	ExcludeFreeSetupCosts_IL1_T1;	ImprintSize_IL1_T1;	MaxColors_IL1_T1;	Handling_IL1_T1;	ImprintType_IL1_T2;	ImprintDescription_IL1_T2;	ImprintImage_IL1_T2;	PriceClass_IL1_T2;	PriceClass_IL1_CN2;	SetupFee_IL1_T2;	SetupFee_IL1_T2_NextColor;	SetupFeeStructure_IL1_T2;	ExcludeFreeSetupCosts_IL1_T2;	ImprintSize_IL1_T2;	MaxColors_IL1_T2;	Handling_IL1_T2	ImprintType_IL1_T3;	ImprintDescription_IL1_T3;	ImprintImage_IL1_T3	PriceClass_IL1_T3;	PriceClass_IL1_CN3;	SetupFee_IL1_T3;	SetupFee_IL1_T3_NextColor;	SetupFeeStructure_IL1_T3;	ExcludeFreeSetupCosts_IL1_T3;	ImprintSize_IL1_T3;	MaxColors_IL1_T3;	Handling_IL1_T3;	ImprintType_IL1_T4;	ImprintDescription_IL1_T4;	ImprintImage_IL1_T4;	PriceClass_IL1_T4;	PriceClass_IL1_CN4;	SetupFee_IL1_T4;	SetupFee_IL1_T4_NextColor;	SetupFeeStructure_IL1_T4;	ExcludeFreeSetupCosts_IL1_T4;	ImprintSize_IL1_T4;	MaxColors_IL1_T4;	Handling_IL1_T4	ImprintType_IL1_T5;	ImprintDescription_IL1_T5;	ImprintImage_IL1_T5	PriceClass_IL1_T5;	PriceClass_IL1_CN5;	SetupFee_IL1_T5;	SetupFee_IL1_T5_NextColor;	SetupFeeStructure_IL1_T5;	ExcludeFreeSetupCosts_IL1_T5;	ImprintSize_IL1_T5;	MaxColors_IL1_T5;	Handling_IL1_T5	ImprintType_IL1_T6;	ImprintDescription_IL1_T6;	ImprintImage_IL1_T6;	PriceClass_IL1_T6;	PriceClass_IL1_CN6;	SetupFee_IL1_T6;	SetupFee_IL1_T6_NextColor;	SetupFeeStructure_IL1_T6;	ExcludeFreeSetupCosts_IL1_T6;	ImprintSize_IL1_T6;	MaxColors_IL1_T6;	Handling_IL1_T6;	IntraCode;	CountryOfOrigin;	OuterCartonPieces;	OuterCartonLength;	OuterCartonWidth;	OuterCartonHeight;	CommercialItemLength;	CommercialItemWidth;	CommercialItemHeight;	CommercialItemWeight;	Flavours;	Sizes;	WritingColor;	CapacityTxt;	OrderUnit;	MainGroup;	Material;	BatteryType;	NumberOfBatteries;	ProductImageURL;	DeliveryTimeMT_IL1_T1;	07_12_SearchTerms;	Q_OnPallet;	Brandnames;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JEN Skrædder målebånd 1m;MO8219-06;white;Skrædder målebånd 1m;Taskulamput & Työkalut;;;;;;;;;;;;;;BOTTOM;Digitalt klistermærke;;DL;;38,02;;;;40x40 cm;;;BOTTOM;Doming;;DO1;;53,24;;;;40x40 cm;;;BOTTOM;Tamponprint;;P3;;38,02;;;;40x40 cm;;;FRONT;Doming;;DO1;;53,24;;;;8x29 cm;;;FRONT;Tamponprint;;P3;;38,02;;;;8x29 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Taskulamput & Työkalut;;;;;;;;
ANDRE 2 LED lommelygte med magn;MO8225-03;black;2 LED lommelygte med magnet;Fritid & Udeliv;;;;;;;;;;;;;;TOP;Tamponprint;;P4;;38,02;;;;10x50 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fritid & Udeliv;;;;;;;;
ROBIN 1 LED dynamo lygte;MO8235-03;black;1 LED dynamo lygte;Taskulamput & Työkalut;;;;;;;;;;;;;;TOP;Tamponprint;;P3;;38,02;;;;30x40 cm;;;BOTTOM;Tamponprint;;P3;;38,02;;;;30x40 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Taskulamput & Työkalut;;;;;;;;
DAVID Målebånd 3 m;MO8237-03;black;Målebånd 3 m;Taskulamput & Työkalut;;;;;;;;;;;;;;TOP;Tamponprint;;P3;;38,02;;;;15x22 cm;;;FRONT DO;Doming;;DO1;;53,24;;;;22x40 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Taskulamput & Työkalut;;;;;;;;
MIA 5m ABS measuring tape;MO8238-03;black;5m ABS measuring tape;Taskulamput & Työkalut;;;;;;;;;;;;;;BODY;Doming;;DO1;;53,24;;;;40x40 cm;;;PAD BODY;Tamponprint;;P3;;38,02;;;;30x30 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Taskulamput & Työkalut;;;;;;;;
MIA 5m ABS measuring tape;MO8238-07;grey;5m ABS measuring tape;Taskulamput & Työkalut;;;;;;;;;;;;;;BODY;Doming;;DO1;;53,24;;;;40x40 cm;;;PAD BODY;Tamponprint;;P3;;38,02;;;;30x30 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Taskulamput & Työkalut;;;;;;;;
MELO Målebånd 2 m;MO8239-16;matt silver;Målebånd 2 m;Taskulamput & Työkalut;;;;;;;;;;;;;;TOP;Digitalt klistermærke;;DL;;38,02;;;;55x55 cm;;;PAD;Tamponprint;;P3;;38,02;;;;35x35 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Taskulamput & Työkalut;;;;;;;;
PAUL Værktøjssæt aluminiumsboks;MO8241-03;black;Værktøjssæt aluminiumsboks;Taskulamput & Työkalut;;;;;;;;;;;;;;TOP;Serigrafi;;S4;;38,02;;;;100x150 cm;;;LASER TOP;lasergravering;;L4;;23,4;;;;30x100 cm;;;TOP DOMING;Digitalt klistermærke;;DL;;38,02;;;;30x70 cm;;;TOP DOMING;Doming;;DO1;;53,24;;;;30x70 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Taskulamput & Työkalut;;;;;;;;
BEAU Malesæt i træboks;MO8249-40;wood;Malesæt i træboks;;;;;;;;;;;;;;;TOP;lasergravering;;L4;;23,4;;;;100x120 cm;;;TOP;Serigrafi;;S3;;38,02;;;;100x120 cm;;;BOTTOM;lasergravering;;L4;;23,4;;;;100x120 cm;;;BOTTOM;Serigrafi;;S3;;38,02;;;;100x120 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MANTA Fleece tæppe med bjørn;MO8252-04;blue;Fleece tæppe med bjørn;Lelut & Pelit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
MANTA Fleece tæppe med bjørn;MO8252-05;red;Fleece tæppe med bjørn;Lelut & Pelit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
MANTA Fleece tæppe med bjørn;MO8252-06;white;Fleece tæppe med bjørn;Lelut & Pelit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
NIL Nøglering bamse;MO8253-04;blue;Nøglering bamse;Lelut & Pelit;;;;;;;;;;;;;;FRONT;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;FRONT;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;BACK;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;BACK;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
NIL Nøglering bamse;MO8253-05;red;Nøglering bamse;Lelut & Pelit;;;;;;;;;;;;;;FRONT;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;FRONT;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;BACK;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;BACK;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
NIL Nøglering bamse;MO8253-06;white;Nøglering bamse;Lelut & Pelit;;;;;;;;;;;;;;FRONT;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;FRONT;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;BACK;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;BACK;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
NIL Nøglering bamse;MO8253-07;grey;Nøglering bamse;Lelut & Pelit;;;;;;;;;;;;;;FRONT;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;FRONT;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;BACK;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;BACK;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
NIL Nøglering bamse;MO8253-10;orange;Nøglering bamse;Lelut & Pelit;;;;;;;;;;;;;;FRONT;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;FRONT;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;BACK;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;BACK;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
NIL Nøglering bamse;MO8253-48;lime;Nøglering bamse;Lelut & Pelit;;;;;;;;;;;;;;FRONT;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;FRONT;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;BACK;Skærmtransfer;;T1;;38,02;;;;20x25 cm;;;BACK;Digital transfer;;TD1;;53,24;;;;20x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
BABESUN Børne solbriller;MO8254-06;white;Børne solbriller;Vyöt & Asusteet;;;;;;;;;;;;;;RIGHT LEG;Tamponprint;;P2;;38,02;;;;6x60 cm;;;LEFT LEG;Tamponprint;;P2;;38,02;;;;6x60 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vyöt & Asusteet;;;;;;;;
BABESUN Børne solbriller;MO8254-48;lime;Børne solbriller;Vyöt & Asusteet;;;;;;;;;;;;;;RIGHT LEG;Tamponprint;;P2;;38,02;;;;6x60 cm;;;LEFT LEG;Tamponprint;;P2;;38,02;;;;6x60 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vyöt & Asusteet;;;;;;;;
NURWATCH Sygeplejerske ur;MO8256-06;white;Sygeplejerske ur;;;;;;;;;;;;;;;CLIP;Digitalt klistermærke;;DL;;38,02;;;;8x36 cm;;;CLIP;Doming;;DO1;;53,24;;;;8x36 cm;;;CLIP;Tamponprint;;P4;;38,02;;;;8x36 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KARLA Førstehjælps sæt;MO8258-05;red;Førstehjælps sæt;Hyvinvointi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hyvinvointi;;;;;;;;
ENJOW Non woven stadion pude;MO8272-03;black;Non woven stadion pude;;;;;;;;;;;;;;;FRONT;Serigrafi;;S3;;38,02;;;;200x200 cm;;;FRONT;Skærmtransfer;;T1;;38,02;;;;200x200 cm;;;FRONT;Digital transfer;;TD1;;53,24;;;;200x200 cm;;;BACK;Digital transfer;;TD1;;53,24;;;;200x200 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENJOW Non woven stadion pude;MO8272-04;blue;Non woven stadion pude;;;;;;;;;;;;;;;FRONT;Serigrafi;;S3;;38,02;;;;200x200 cm;;;FRONT;Skærmtransfer;;T1;;38,02;;;;200x200 cm;;;FRONT;Digital transfer;;TD1;;53,24;;;;200x200 cm;;;BACK;Digital transfer;;TD1;;53,24;;;;200x200 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENJOW Non woven stadion pude;MO8272-05;red;Non woven stadion pude;;;;;;;;;;;;;;;FRONT;Serigrafi;;S3;;38,02;;;;200x200 cm;;;FRONT;Skærmtransfer;;T1;;38,02;;;;200x200 cm;;;FRONT;Digital transfer;;TD1;;53,24;;;;200x200 cm;;;BACK;Digital transfer;;TD1;;53,24;;;;200x200 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENJOW Non woven stadion pude;MO8272-09;green;Non woven stadion pude;;;;;;;;;;;;;;;FRONT;Serigrafi;;S3;;38,02;;;;200x200 cm;;;FRONT;Skærmtransfer;;T1;;38,02;;;;200x200 cm;;;FRONT;Digital transfer;;TD1;;53,24;;;;200x200 cm;;;BACK;Digital transfer;;TD1;;53,24;;;;200x200 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEREL Kropsmaling rød/grøn;MO8274-00;mixed;Kropsmaling rød/grøn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEREL Kropsmaling rød/grøn;MO8274-03;black;Kropsmaling rød/grøn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEREL Kropsmaling rød/grøn;MO8274-04;blue;Kropsmaling rød/grøn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEREL Kropsmaling rød/grøn;MO8274-05;red;Kropsmaling rød/grøn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEREL Kropsmaling rød/grøn;MO8274-06;white;Kropsmaling rød/grøn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEREL Kropsmaling rød/grøn;MO8274-08;yellow;Kropsmaling rød/grøn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEREL Kropsmaling rød/grøn;MO8274-09;green;Kropsmaling rød/grøn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEREL Kropsmaling rød/grøn;MO8274-37;royal blue;Kropsmaling rød/grøn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABEL Flaskeåbner med magnet;MO8275-06;white;Flaskeåbner med magnet;Ruoka- & Viinitarvikkeet;;;;;;;;;;;;;;FRONT;Tamponprint;;P3;;38,02;;;;15x30 cm;;;FRONT;Digitalt print;;PD3;;45,82;;;;15x30 cm;;;BACK;Tamponprint;;P3;;38,02;;;;20x35 cm;;;BACK;Digitalt print;;PD3;;45,82;;;;20x35 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ruoka- & Viinitarvikkeet;;;;;;;;
AMIR Cykel reparations sæt;MO8281-04;blue;Cykel reparations sæt;Fritid & Udeliv;;;;;;;;;;;;;;BAG FRONT FLAP;Skærmtransfer;;T1;;38,02;;;;25x50 cm;;;BAG FRONT FLAP;Digital transfer;;TD1;;53,24;;;;25x50 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fritid & Udeliv;;;;;;;;
ENROLLO Armbånd med reflekser;MO8282-08;yellow;Armbånd med reflekser;Fritid & Udeliv;;;;;;;;;;;;;;LEFT;Tamponprint;;P4;;38,02;;;;15x50 cm;;;CENTER;Tamponprint;;P4;;38,02;;;;15x50 cm;;;RIGHT;Tamponprint;;P4;;38,02;;;;15x50 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fritid & Udeliv;;;;;;;;
ENROLLO Armbånd med reflekser;MO8282-10;orange;Armbånd med reflekser;Fritid & Udeliv;;;;;;;;;;;;;;LEFT;Tamponprint;;P4;;38,02;;;;15x50 cm;;;CENTER;Tamponprint;;P4;;38,02;;;;15x50 cm;;;RIGHT;Tamponprint;;P4;;38,02;;;;15x50 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fritid & Udeliv;;;;;;;;
ENROLLO Armbånd med reflekser;MO8282-14;silver;Armbånd med reflekser;Fritid & Udeliv;;;;;;;;;;;;;;LEFT;Tamponprint;;P4;;38,02;;;;15x50 cm;;;CENTER;Tamponprint;;P4;;38,02;;;;15x50 cm;;;RIGHT;Tamponprint;;P4;;38,02;;;;15x50 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fritid & Udeliv;;;;;;;;
MOSS 300ml aluminiums flaske;MO8287-09;green;300ml aluminiums flaske;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KNOCKING BBQ gril;MO8288-03;black;BBQ gril;Fritid & Udeliv;;;;;;;;;;;;;;LID;Tamponprint;;P6;;38,02;;;;50x50 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fritid & Udeliv;;;;;;;;
SHAKES 3 dele BBQ redskaber i p;MO8290-03;black;3 dele BBQ redskaber i pose;Fritid & Udeliv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fritid & Udeliv;;;;;;;;
TARDOR Vinsæt i bambusboks;MO8293-40;wood;Vinsæt i bambusboks;Ruoka- & Viinitarvikkeet;;;;;;;;;;;;;;TOP BOX PAD;Tamponprint;;P6;;38,02;;;;30x80 cm;;;TOP BOX;Digitalt klistermærke;;DL;;38,02;;;;30x149 cm;;;TOP BOX;lasergravering;;L4;;23,4;;;;30x149 cm;;;FRONT BOX;Digitalt klistermærke;;DL;;38,02;;;;30x149 cm;;;FRONT BOX;lasergravering;;L4;;23,4;;;;30x149 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ruoka- & Viinitarvikkeet;;;;;;;;
GATES Foldbar vandflaske;MO8294-03;black;Foldbar vandflaske;;;;;;;;;;;;;;;FRONT MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;BACK MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GATES Foldbar vandflaske;MO8294-06;white;Foldbar vandflaske;;;;;;;;;;;;;;;FRONT MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;BACK MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GATES Foldbar vandflaske;MO8294-23;transparent blue;Foldbar vandflaske;;;;;;;;;;;;;;;FRONT MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;BACK MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GATES Foldbar vandflaske;MO8294-24;transparent green;Foldbar vandflaske;;;;;;;;;;;;;;;FRONT MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;BACK MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GATES Foldbar vandflaske;MO8294-25;transparent red;Foldbar vandflaske;;;;;;;;;;;;;;;FRONT MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;BACK MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GATES Foldbar vandflaske;MO8294-29;transparent orange;Foldbar vandflaske;;;;;;;;;;;;;;;FRONT MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;BACK MIDDLE;Tamponprint;;P3;;38,02;;;;60x60 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JARED Tjener forklæde sort;MO8305-03;black;Tjener forklæde sort;Keittiö;;;;;;;;;;;;;;CENTER POCKET;Serigrafi;;S3;;38,02;;;;160x105 cm;;;FRONT TRANSFER;Skærmtransfer;;T1;;38,02;;;;140x300 cm;;;FRONT TRANSFER;Digital transfer;;TD1;;53,24;;;;140x300 cm;;;LEFT POCKET;Serigrafi;;S3;;38,02;;;;160x105 cm;;;CENTER POCKET E;Broderi;;E;;76,05;;;;55x55 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
JARED Tjener forklæde sort;MO8305-06;white;Tjener forklæde sort;Keittiö;;;;;;;;;;;;;;CENTER POCKET;Serigrafi;;S3;;38,02;;;;160x105 cm;;;FRONT TRANSFER;Skærmtransfer;;T1;;38,02;;;;140x300 cm;;;FRONT TRANSFER;Digital transfer;;TD1;;53,24;;;;140x300 cm;;;LEFT POCKET;Serigrafi;;S3;;38,02;;;;160x105 cm;;;CENTER POCKET E;Broderi;;E;;76,05;;;;55x55 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
NINA 500 ml Tritan flaske;MO8308-22;transparent;500 ml Tritan flaske;;;;;;;;;;;;;;;FRONT DOWN;Tamponprint;;P4;;38,02;;;;60x30 cm;;;BACK DOWN;Tamponprint;;P4;;38,02;;;;60x30 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NINA 500 ml Tritan flaske;MO8308-25;transparent red;500 ml Tritan flaske;;;;;;;;;;;;;;;FRONT DOWN;Tamponprint;;P4;;38,02;;;;60x30 cm;;;BACK DOWN;Tamponprint;;P4;;38,02;;;;60x30 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NINA 500 ml Tritan flaske;MO8308-29;transparent orange;500 ml Tritan flaske;;;;;;;;;;;;;;;FRONT DOWN;Tamponprint;;P4;;38,02;;;;60x30 cm;;;BACK DOWN;Tamponprint;;P4;;38,02;;;;60x30 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NINA 500 ml Tritan flaske;MO8308-51;transparent lime;500 ml Tritan flaske;;;;;;;;;;;;;;;FRONT DOWN;Tamponprint;;P4;;38,02;;;;60x30 cm;;;BACK DOWN;Tamponprint;;P4;;38,02;;;;60x30 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRUMBO Metalkop med karabinhage;MO8313-03;black;Metalkop med karabinhage;;;;;;;;;;;;;;;RIGHT HANDED;lasergravering;;L3;;23,4;;;;50x35 cm;;;RIGHT HANDED;Tamponprint;;P5;;38,02;;;;50x35 cm;;;LEFT HANDED;lasergravering;;L3;;23,4;;;;50x35 cm;;;LEFT HANDED;Tamponprint;;P5;;38,02;;;;50x35 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRUMBO Metalkop med karabinhage;MO8313-04;blue;Metalkop med karabinhage;;;;;;;;;;;;;;;RIGHT HANDED;lasergravering;;L3;;23,4;;;;50x35 cm;;;RIGHT HANDED;Tamponprint;;P5;;38,02;;;;50x35 cm;;;LEFT HANDED;lasergravering;;L3;;23,4;;;;50x35 cm;;;LEFT HANDED;Tamponprint;;P5;;38,02;;;;50x35 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRUMBO Metalkop med karabinhage;MO8313-05;red;Metalkop med karabinhage;;;;;;;;;;;;;;;RIGHT HANDED;lasergravering;;L3;;23,4;;;;50x35 cm;;;RIGHT HANDED;Tamponprint;;P5;;38,02;;;;50x35 cm;;;LEFT HANDED;lasergravering;;L3;;23,4;;;;50x35 cm;;;LEFT HANDED;Tamponprint;;P5;;38,02;;;;50x35 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
